id,Age,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,HaveWorkedWith,ComputerSkills,Employed
23609,>35,No,Master,1,Man,No,NotDev,29,24,India,46074.0,Java;JavaScript;Node.js;TypeScript;Docker;Git;React.js;Spring;MySQL;PostgreSQL,10,1
23610,<35,No,Other,1,Man,No,NotDev,4,4,Kazakhstan,38220.0,Bash/Shell;Ansible;Docker;Git;Kubernetes;AWS;DigitalOcean;Google Cloud Platform;Cassandra;Elasticsearch;MongoDB;MySQL;Redis,13,0
23611,<35,No,Undergraduate,1,Man,No,Dev,11,8,India,38532.0,HTML/CSS;JavaScript;Node.js;TypeScript;Git;Django;Express;jQuery;React.js;AWS;Heroku,11,1
23612,<35,No,Master,1,Man,Yes,Dev,14,8,India,23037.0,HTML/CSS;JavaScript;PHP;Docker;Git;jQuery;MariaDB;MySQL,8,0
23613,>35,No,Undergraduate,1,Man,No,Dev,25,21,Sweden,61368.0,Elixir;HTML/CSS;JavaScript;Node.js;Ruby;SQL;Docker;Git;Yarn;Angular;Express;Ruby on Rails;AWS;MongoDB;MySQL;Redis,16,0
23614,<35,No,Master,0,Man,No,Dev,13,5,India,4188.0,Dart;Java;Git;AWS;DigitalOcean;Google Cloud Platform;Firebase;MySQL;SQLite,9,0
23615,>35,No,Undergraduate,1,Man,No,Dev,17,16,Australia,133619.0,C#;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Git;Angular;ASP.NET Core ;jQuery;React.js;Heroku;Microsoft Azure;Cassandra;Firebase;Microsoft SQL Server,16,1
23616,>35,No,Master,1,Man,No,NotDev,33,23,United States of America,200000.0,Bash/Shell;Clojure;PHP;Python;Docker;Git;React.js;AWS;MySQL;PostgreSQL,10,0
23617,<35,No,Undergraduate,1,Man,No,Dev,13,9,India,41885.0,Java;JavaScript;Scala;TypeScript;Docker;Flow;Kubernetes;Angular;Spring;Google Cloud Platform;Oracle,11,0
23618,<35,No,Undergraduate,1,Man,No,Dev,12,5,India,1620.0,Bash/Shell;JavaScript;Node.js;Python;TypeScript;Git;Express;Google Cloud Platform;Cassandra;Elasticsearch;PostgreSQL,11,1
23619,<35,No,Undergraduate,1,Man,No,Dev,15,9,India,33508.0,Go;Java;Python;Docker;Django;MariaDB;MySQL,7,0
23620,>35,No,Undergraduate,1,Man,No,Dev,30,20,France,54049.0,Assembly;Bash/Shell;C;C++;Delphi;HTML/CSS;JavaScript;SQL;Git;jQuery;Microsoft SQL Server;MySQL,12,1
23621,<35,No,Master,1,Man,No,Dev,8,5,Jordan,31312.0,JavaScript;Python;Docker;Git;Django;Flask;React.js;Vue.js;AWS;MySQL;PostgreSQL;Redis;SQLite,13,0
23622,<35,No,Master,1,Man,No,Dev,14,7,Switzerland,127061.0,Dart;Go;JavaScript;Node.js;Python;R;SQL;TypeScript;Docker;Git;Kubernetes;Yarn;Django;Express;FastAPI;React.js;Svelte;Google Cloud Platform;Heroku;PostgreSQL;Redis;SQLite,22,1
23623,>35,No,Master,1,Man,No,Dev,17,12,India,25410.0,Java;Ansible;Docker;Git;Unity 3D;jQuery;Microsoft Azure;MySQL,8,0
23624,>35,No,Other,1,Man,No,Dev,20,15,Australia,56124.0,C#;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Kubernetes;Unity 3D;Unreal Engine;Angular;ASP.NET Core ;Express;Google Cloud Platform;IBM Cloud or Watson;Microsoft Azure;Microsoft SQL Server;MongoDB,19,1
23625,<35,No,Undergraduate,1,Man,No,Dev,8,6,Bangladesh,7068.0,HTML/CSS;JavaScript;PHP;SQL;TypeScript;VBA;Git;Angular.js;ASP.NET;jQuery;Laravel;MariaDB;MySQL,13,0
23626,<35,No,Master,0,Man,No,Dev,10,8,India,100000.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;Objective-C;PHP;Python;Ruby;Swift;Docker;Git;Django;jQuery;Laravel;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Heroku;Microsoft Azure;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis,26,1
23627,<35,No,Master,1,Man,No,Dev,5,2,India,2508.0,C;C++;Java;JavaScript;Matlab;PHP;Python;SQL;Git;Flask;jQuery;AWS;Heroku;Firebase;MariaDB;MySQL;Redis;SQLite,18,1
23628,<35,No,Undergraduate,1,Man,No,Dev,9,9,Finland,54049.0,C#;Git;ASP.NET Core ;React.js;Microsoft Azure;Microsoft SQL Server;MongoDB,7,1
23629,<35,No,Undergraduate,1,Man,No,NotDev,7,4,India,4524.0,HTML/CSS;Java;JavaScript;PowerShell;Python;Git;Django;jQuery;Heroku,9,0
23630,<35,No,Master,1,Man,No,Dev,11,4,India,20943.0,HTML/CSS;JavaScript;Node.js;TypeScript;Docker;Git;Kubernetes;Angular;Express;AWS,10,0
23631,<35,No,Master,1,Man,No,Dev,14,8,India,66072.0,Elixir;JavaScript;Node.js;Ruby;TypeScript;Chef;Docker;Git;Yarn;Gatsby;React.js;Ruby on Rails;AWS;DigitalOcean;Heroku;PostgreSQL,16,0
23632,<35,No,Other,1,NonBinary,Yes,Dev,20,10,Australia,63469.0,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript;Docker;Git;Angular;Django;jQuery;Laravel;React.js;AWS;DigitalOcean;Google Cloud Platform;Microsoft Azure;DynamoDB;Elasticsearch;MariaDB;Microsoft SQL Server;PostgreSQL;SQLite,26,1
23633,<35,No,Undergraduate,1,Man,No,Dev,10,5,Pakistan,17508.0,Bash/Shell;JavaScript;Node.js;Python;Docker;Git;Kubernetes;Puppet;Express;FastAPI;AWS;DynamoDB,12,0
23634,<35,No,Undergraduate,1,Man,No,Dev,6,0,India,1680.0,Swift;Git;SQLite,3,0
23635,<35,No,Undergraduate,1,Man,No,NotDev,9,3,India,8377.0,JavaScript;Python;SQL;AWS;Microsoft SQL Server;MongoDB;MySQL,7,0
23636,<35,No,NoHigherEd,1,Man,Yes,Dev,12,9,Germany,47563.0,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;SQL;Git;Angular;Microsoft SQL Server;MySQL,10,1
23637,>35,No,Undergraduate,0,Man,No,Dev,21,17,Indonesia,10980.0,Bash/Shell;C#;Delphi;Go;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;Ruby;SQL;Swift;TypeScript;VBA;Git;Xamarin;ASP.NET;jQuery;Laravel;Ruby on Rails;Spring;DigitalOcean;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,32,1
23638,>35,No,Master,1,Man,No,Dev,16,16,India,41885.0,C#;Go;Java;JavaScript;Node.js;PowerShell;Docker;Git;Kubernetes;Terraform;Angular;jQuery;React.js;Microsoft Azure;Cassandra;Microsoft SQL Server;MySQL;Oracle;PostgreSQL,19,1
23639,<35,No,Undergraduate,1,Man,No,Dev,9,2,India,9773.0,Groovy;Java;Kotlin;Git;Google Cloud Platform;Elasticsearch;Firebase;MongoDB;MySQL,9,0
23640,<35,No,Undergraduate,1,Man,No,Dev,8,3,United States of America,75326.0,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;Ruby;Chef;Docker;Django;jQuery;React.js;Ruby on Rails;AWS;Heroku;MySQL;PostgreSQL;Redis,19,1
23641,<35,No,Master,1,Man,No,Dev,7,4,India,22620.0,Bash/Shell;C#;Go;Haskell;Node.js;Python;SQL;VBA;Docker;Git;Kubernetes;Django;Express;React.js;AWS;Google Cloud Platform;Couchbase;Elasticsearch;MariaDB;MongoDB;Redis;SQLite,22,1
23642,>35,Yes,Undergraduate,1,Man,Yes,Dev,4,3,"Congo, Republic of the...",125000.0,APL;Rust;Git;Angular;AWS;Cassandra,6,0
23643,<35,No,Undergraduate,1,Man,No,NotDev,5,0,Russian Federation,9432.0,Python,1,0
23644,>35,No,Master,1,Man,No,Dev,35,27,Switzerland,97288.0,Bash/Shell;C;C++;HTML/CSS;Python;Docker;Git;MySQL;SQLite,9,0
23645,<35,No,Undergraduate,1,Man,Yes,Dev,8,6,Malawi,23844.0,C#;Dart;JavaScript;Node.js;PHP;Docker;Git;Express;jQuery;Laravel;Vue.js;Heroku;MariaDB;Microsoft SQL Server;MongoDB;MySQL,16,1
23646,<35,No,Undergraduate,1,Man,No,Dev,14,7,Turkey,45396.0,C#;C++;Delphi;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL;TypeScript;Docker;Flow;Git;Yarn;Angular;Angular.js;ASP.NET;ASP.NET Core ;Express;jQuery;Laravel;React.js;Vue.js;AWS;DigitalOcean;Microsoft Azure;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis;SQLite,33,1
23647,>35,No,PhD,1,Man,No,Dev,13,8,Australia,81508.0,Bash/Shell;Python;Git;Kubernetes,4,0
23648,>35,No,Master,1,Man,No,Dev,25,20,Germany,75669.0,C#;HTML/CSS;JavaScript;PowerShell;TypeScript;VBA;Docker;Git;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server;SQLite,13,1
23649,<35,No,NoHigherEd,1,Man,No,Dev,11,9,Japan,107573.0,Go;HTML/CSS;JavaScript;TypeScript;Git;Kubernetes;Yarn;React.js;AWS;Google Cloud Platform;DynamoDB;Elasticsearch;Firebase;MongoDB;Redis,15,0
23650,<35,No,Undergraduate,1,Man,No,Dev,18,11,India,41885.0,C#;JavaScript;SQL;TypeScript;Docker;Git;Angular;ASP.NET Core ;AWS;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;SQLite,14,1
23651,>35,No,NoHigherEd,1,Man,No,NotDev,35,31,Germany,140527.0,Bash/Shell;C#;Go;HTML/CSS;JavaScript;Node.js;PowerShell;Python;TypeScript;Docker;Git;Kubernetes;Terraform;ASP.NET Core ;Flask;Microsoft Azure,16,1
23652,>35,No,Undergraduate,0,Man,No,Dev,20,5,Switzerland,86.0,C;C++;Go;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Perl;Python;SQL;Swift;TypeScript;Docker;Git;Angular;Django;Heroku;Microsoft SQL Server;Oracle;PostgreSQL;Redis;SQLite,24,1
23653,<35,No,Undergraduate,1,Man,No,Dev,5,0,India,16752.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;Ansible;Docker;Git;Kubernetes;Flask;React.js;Microsoft Azure;Elasticsearch,13,0
23654,<35,No,Undergraduate,1,Woman,Yes,Dev,8,6,India,12984.0,HTML/CSS;Java;JavaScript;Kotlin;Node.js;SQL;TypeScript;Git;Yarn;Express;jQuery;React.js;Microsoft Azure;Firebase;Microsoft SQL Server;MySQL;Oracle;SQLite,18,1
23655,>35,No,NoHigherEd,0,Man,No,Dev,33,28,Czech Republic,51964.0,Dart;Elixir;HTML/CSS;JavaScript;Ruby;SQL;Ansible;Docker;Git;Ruby on Rails;DigitalOcean;Firebase;MariaDB;MySQL;PostgreSQL;Redis;SQLite,17,0
23656,>35,No,Undergraduate,1,Man,No,Dev,20,13,Netherlands,90802.0,C#;JavaScript;SQL;TypeScript;Angular;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server,8,1
23657,<35,No,Undergraduate,1,Man,No,Dev,5,3,India,15576.0,JavaScript;Python;SQL;Git;Django;AWS;Heroku;PostgreSQL;Redis,9,0
23658,<35,No,Undergraduate,1,Man,No,Dev,7,4,United Arab Emirates,22868.0,C++;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;Unity 3D;jQuery;Laravel;AWS;DynamoDB;Elasticsearch;MongoDB;MySQL;PostgreSQL,16,1
23659,<35,No,NoHigherEd,1,Man,Yes,Dev,5,2,Canada,63528.0,HTML/CSS;JavaScript;PHP;jQuery,4,0
23660,<35,No,Master,1,Man,No,Dev,9,5,Romania,10860.0,HTML/CSS;JavaScript;PHP;SQL;Git;jQuery;Symfony;DigitalOcean;Microsoft Azure;MySQL,10,0
23661,>35,No,Master,1,Woman,No,Dev,16,10,Poland,19740.0,Java;SQL;Git;Spring;Oracle;PostgreSQL;Redis,7,0
23662,<35,No,Undergraduate,1,Man,No,Dev,18,6,New Zealand,68362.0,C;C#;C++;Go;Python;Ruby;SQL;Docker;Git,9,0
23663,<35,No,Undergraduate,1,Man,No,Dev,10,5,Netherlands,67021.0,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript;Git;Angular;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server,14,1
23664,<35,No,Undergraduate,1,Woman,Yes,Dev,6,3,India,11867.0,HTML/CSS;Java;SQL;Git;Spring;Cassandra;Couchbase;Elasticsearch;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis,14,1
23665,>35,No,Undergraduate,1,Man,No,Dev,12,8,Norway,107895.0,HTML/CSS;JavaScript;Node.js;TypeScript;Docker;Git;Kubernetes;Express;React.js;Microsoft Azure;PostgreSQL,11,0
23666,<35,No,Undergraduate,1,Man,No,Dev,14,10,Norway,86316.0,Go;Docker;Git;Kubernetes;Terraform;React.js;AWS;Google Cloud Platform;MariaDB;MongoDB;MySQL;PostgreSQL;Redis,13,0
23667,<35,No,Undergraduate,1,Man,No,Dev,6,5,India,6204.0,PHP;Git;Laravel;Google Cloud Platform;MySQL,5,0
23668,<35,No,Master,1,Woman,No,Dev,8,5,Finland,50592.0,Java;JavaScript;SQL;Docker;Git;React.js;Spring;AWS;PostgreSQL,9,0
23669,<35,No,Undergraduate,1,Man,No,Dev,11,5,India,8376.0,C;C#;C++;Dart;Go;HTML/CSS;Java;JavaScript;Node.js;TypeScript;VBA;Docker;Git;Yarn;Angular;Angular.js;ASP.NET;Express;jQuery;Spring;AWS;Google Cloud Platform;Couchbase;DynamoDB;Firebase;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;SQLite,31,1
23670,>35,No,Other,1,Man,Yes,Dev,13,10,Poland,24300.0,C#;PHP;SQL;VBA;Microsoft SQL Server;MySQL;PostgreSQL,7,0
23671,>35,No,Other,1,Man,No,Dev,12,10,Germany,64859.0,Bash/Shell;Dart;Elixir;Node.js;Python;Ruby;Docker;Git;Yarn;FastAPI;Ruby on Rails;Vue.js;AWS;DigitalOcean;Heroku;DynamoDB;Firebase;PostgreSQL;Redis;SQLite,20,1
23672,<35,No,Master,1,Man,Yes,Dev,13,14,Germany,51888.0,Java;Python;Docker;Git,4,0
23673,<35,No,Undergraduate,1,Man,No,Dev,15,14,Australia,116917.0,PHP;Python;TypeScript;Docker;Git;Terraform;Yarn;Express;React.js;Symfony;AWS;DynamoDB;MongoDB;MySQL,14,0
23674,<35,No,Master,1,Man,No,Dev,5,3,Sweden,34368.0,Python;R,2,0
23675,>35,No,Master,1,Man,No,Dev,30,21,Israel,105072.0,JavaScript;Node.js;Python;SQL;TypeScript;Vue.js;AWS;Google Cloud Platform;MySQL;Redis,10,0
23676,<35,No,NoHigherEd,1,Man,No,Dev,12,5,China,48012.0,C++;Python;Git;Kubernetes;Yarn;Angular;FastAPI;Flask;Spring;AWS;Microsoft Azure;Elasticsearch;MariaDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite,18,0
23677,<35,No,Undergraduate,1,Man,No,Dev,12,7,Canada,83194.0,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;Ruby;Rust;SQL;Ansible;Chef;Docker;Git;Terraform;Yarn;Express;jQuery;React.js;Ruby on Rails;AWS;Heroku;DynamoDB;Elasticsearch;MySQL;PostgreSQL;Redis,25,1
23678,<35,No,Master,1,Man,No,Dev,17,8,"Iran, Islamic Republic of...",53292.0,Go;HTML/CSS;JavaScript;PHP;SQL;Swift;Docker;Git;Laravel;Cassandra;Elasticsearch;MariaDB;MongoDB;MySQL;PostgreSQL;Redis,16,0
23679,>35,No,Master,1,Man,No,Dev,20,10,Germany,71345.0,F#;JavaScript;TypeScript;Angular;SQLite,5,0
23680,<35,No,Undergraduate,1,Man,No,Dev,11,2,India,2844.0,C;Go;HTML/CSS;Java;Julia;Python;R;SQL;Docker;Git;Kubernetes;Django;Flask;AWS;Google Cloud Platform;MySQL;PostgreSQL;Redis;SQLite,19,0
23681,>35,No,PhD,1,Man,No,NotDev,12,10,Hungary,118908.0,HTML/CSS;Java;JavaScript;PHP;Python;R;SQL;Docker;Git;Flask;DigitalOcean;MariaDB;MySQL;PostgreSQL,14,0
23682,>35,No,Undergraduate,1,Man,Yes,Dev,17,16,"Iran, Islamic Republic of...",62700.0,Scala;Docker;Git;Kubernetes;MongoDB,5,0
23683,<35,No,Master,1,Man,No,Dev,13,9,Estonia,42158.0,Java;JavaScript;Chef;Docker;Git;Terraform;Angular.js;jQuery;React.js;AWS;Google Cloud Platform;Heroku;DynamoDB;MariaDB;MongoDB;MySQL;Redis,17,1
23684,<35,No,Undergraduate,1,Man,Yes,Dev,12,5,Australia,76831.0,HTML/CSS;JavaScript;SQL;Git;AWS,5,0
23685,>35,No,Master,1,Man,No,Dev,24,14,Germany,55776.0,C;C++;HTML/CSS;JavaScript;PHP;SQL;Git;jQuery;MariaDB;Microsoft SQL Server;MySQL;PostgreSQL;SQLite,13,1
23686,>35,No,NoHigherEd,0,Man,No,Dev,25,15,Belgium,70264.0,Elixir;Java;Ruby;Docker;Ruby on Rails;Spring;AWS;PostgreSQL;Redis,9,0
23687,<35,No,NoHigherEd,1,Man,No,Dev,11,8,Croatia,31344.0,C#;Java;Node.js;SQL;Git;Xamarin;ASP.NET;ASP.NET Core ;Vue.js;AWS;Microsoft Azure;Firebase;Microsoft SQL Server;MySQL;SQLite,15,1
23688,<35,No,Undergraduate,1,Man,No,Dev,9,7,Georgia,42408.0,Bash/Shell;Go;HTML/CSS;JavaScript;Python;SQL;Docker;Git;Kubernetes;Django;FastAPI;Flask;AWS;Google Cloud Platform;Cassandra;Elasticsearch;MariaDB;MongoDB;PostgreSQL,19,0
23689,>35,No,Undergraduate,1,Man,Yes,NotDev,5,5,Azerbaijan,36000.0,Bash/Shell;C;Go;HTML/CSS;Python;Ansible;Docker;Git;Kubernetes;Puppet;Terraform;Django;Flask;Vue.js;AWS;DigitalOcean;Google Cloud Platform;MySQL;PostgreSQL;Redis;SQLite,21,0
23690,>35,No,PhD,1,Man,No,Dev,26,12,Germany,73740.0,Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript;Ansible;Docker;Git;Angular;Flask;Oracle;PostgreSQL;SQLite,17,1
23691,<35,No,Undergraduate,1,Man,No,Dev,6,1,India,15707.0,C++;HTML/CSS;JavaScript;Matlab;PHP;Python;SQL;Git;Flask;jQuery;Symfony;DigitalOcean;Heroku;Microsoft Azure;MariaDB;MongoDB;Oracle,17,0
23692,<35,No,Undergraduate,1,Woman,No,Dev,7,0,Germany,40212.0,C#;HTML/CSS;JavaScript;Node.js;PowerShell;Git;ASP.NET Core ;React.js;Microsoft Azure,9,0
23693,<35,No,Undergraduate,1,Man,No,Dev,12,8,India,25128.0,C#;HTML/CSS;JavaScript;Node.js;Python;SQL;Angular;Angular.js;ASP.NET;Express;Vue.js;AWS;DynamoDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL,17,1
23694,>35,No,PhD,1,Man,Yes,Dev,20,10,Australia,70818.0,C++;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL;Docker;Git;Django;jQuery;React.js;Vue.js;AWS;PostgreSQL;SQLite,17,1
23695,<35,No,Undergraduate,1,Woman,No,Dev,5,3,United States of America,80000.0,JavaScript;Node.js;PHP;SQL;Git;Angular;Express;jQuery;React.js;AWS;MySQL,11,0
23696,>35,No,Undergraduate,0,Man,No,Dev,15,13,India,41880.0,HTML/CSS;Java;JavaScript;Kotlin;Node.js;Objective-C;Swift;Git;Angular;Spring;Heroku;Firebase;MySQL;PostgreSQL;Redis;SQLite,16,1
23697,<35,No,Other,1,Man,No,Dev,10,5,Germany,46704.0,C++;HTML/CSS;Java;JavaScript;Node.js;Ruby;Swift;TypeScript;Docker;Git;Yarn;Express;jQuery;React.js;Vue.js;MongoDB,16,1
23698,<35,No,NoHigherEd,1,Man,Yes,Dev,17,6,Thailand,76872.0,Elixir;HTML/CSS;JavaScript;Node.js;PHP;Ruby;Docker;Kubernetes;React.js;Ruby on Rails;AWS;MySQL;PostgreSQL,13,0
23699,<35,No,Master,1,Woman,No,Dev,4,1,Netherlands,52968.0,Bash/Shell;C;C++;Python;Google Cloud Platform,5,0
23700,<35,No,Undergraduate,1,Man,No,NotDev,4,3,Philippines,17973.0,HTML/CSS;Python;R;Scala;SQL;Git;Yarn;FastAPI;Oracle;PostgreSQL,10,0
23701,>35,No,Undergraduate,1,Man,No,NotDev,37,22,South Africa,170000.0,Elixir;JavaScript;Ruby;TypeScript;Docker;Git;Kubernetes;Terraform;React.js;Ruby on Rails;AWS;Elasticsearch;MySQL;PostgreSQL;Redis,15,0
23702,<35,No,Master,1,Man,No,Dev,5,3,Nepal,5256.0,HTML/CSS;JavaScript;PHP;Python;R;Scala;SQL;Docker;Git;Yarn;jQuery;Laravel;Svelte;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Heroku;MariaDB;Microsoft SQL Server;MySQL;Oracle;Redis;SQLite,24,1
23703,<35,No,Master,1,Man,No,Dev,10,4,India,50262.0,Java;JavaScript;Git;React.js;Spring;Google Cloud Platform;Heroku;Microsoft SQL Server;MySQL,9,0
23704,>35,No,NoHigherEd,1,Man,No,Dev,25,5,Russian Federation,13212.0,HTML/CSS;JavaScript;TypeScript;Git;Angular;PostgreSQL,6,0
23705,>35,No,Undergraduate,1,Man,No,Dev,15,12,Australia,66810.0,HTML/CSS;JavaScript;PHP;SQL;Git;Symfony;AWS;DigitalOcean;MySQL,9,0
23706,<35,No,NoHigherEd,0,Man,No,Dev,17,9,Bosnia and Herzegovina,100000.0,Bash/Shell;Elixir;HTML/CSS;JavaScript;SQL;Docker;Git;Kubernetes;jQuery;AWS;DigitalOcean;Google Cloud Platform;Heroku;Microsoft Azure;PostgreSQL,15,0
23707,<35,No,Master,1,Man,No,Dev,9,3,Czech Republic,36372.0,Bash/Shell;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;PowerShell;Python;SQL;Git;jQuery;Symfony;Elasticsearch;MariaDB;MySQL;Oracle,17,1
23708,<35,No,Master,1,Man,No,Dev,9,6,Israel,105072.0,Assembly;Bash/Shell;C;C++;Matlab;Node.js;Python;Git;Django;Flask;AWS;Cassandra;Elasticsearch;MongoDB;MySQL;SQLite,16,1
23709,>35,No,Other,1,Man,No,Dev,27,25,Switzerland,132143.0,Bash/Shell;Java;SQL;Docker;Git;Angular.js;Spring;IBM DB2;MongoDB;MySQL,10,1
23710,<35,No,Undergraduate,1,Man,No,Dev,14,12,France,34591.0,JavaScript;PHP;SQL;Deno;Vue.js;MariaDB;Microsoft SQL Server;MySQL,8,0
23711,<35,No,Undergraduate,1,Man,Yes,Dev,7,2,Tajikistan,8664.0,HTML/CSS;Java;JavaScript;PHP;SQL;Git;jQuery;Spring;Vue.js;DigitalOcean;MariaDB;MySQL;PostgreSQL,13,0
23712,>35,No,Undergraduate,1,Man,No,Dev,12,10,China,42864.0,Ruby;Ansible;Docker;Git;Yarn;Ruby on Rails;AWS;DigitalOcean;MySQL,9,0
23713,<35,No,Undergraduate,1,Man,No,Dev,14,5,India,23735.0,Bash/Shell;C#;Python;Ruby;Scala;SQL;Docker;Git;Unity 3D;Unreal Engine;Angular;ASP.NET;Ruby on Rails;AWS;DynamoDB;Elasticsearch;Microsoft SQL Server;MongoDB;PostgreSQL,19,1
23714,<35,No,Undergraduate,1,Man,No,Dev,10,5,Canada,52942.0,C;C++;Go;HTML/CSS;Java;JavaScript;Matlab;Node.js;PHP;PowerShell;Python;R;SQL;VBA;Git;jQuery;Laravel;DigitalOcean;Google Cloud Platform;Heroku;MySQL;Oracle;PostgreSQL;SQLite,24,1
23715,<35,No,Master,1,Man,No,Dev,6,2,Germany,68102.0,C;Dart;Elixir;HTML/CSS;JavaScript;Docker;Git;MongoDB;PostgreSQL,9,0
23716,<35,No,Undergraduate,1,Man,No,Dev,9,2,India,10896.0,C#;Java;JavaScript;SQL;ASP.NET Core ;Spring;Microsoft Azure;Microsoft SQL Server,8,1
23717,<35,No,Master,1,Man,No,Dev,13,6,India,11169.0,HTML/CSS;JavaScript;TypeScript;Docker;Git;Yarn;Angular;Angular.js;AWS;IBM Cloud or Watson;MySQL,11,0
23718,<35,No,Undergraduate,1,Man,No,Dev,5,3,Norway,49092.0,C#;Groovy;HTML/CSS;Java;JavaScript;Node.js;Python;TypeScript;Git;Xamarin;Yarn;ASP.NET;ASP.NET Core ;React.js;Spring;Vue.js;DigitalOcean;Microsoft Azure;Microsoft SQL Server;MySQL;PostgreSQL,21,1
23719,>35,No,Master,1,Man,No,Dev,12,9,Turkey,21696.0,C;C#;Delphi;HTML/CSS;JavaScript;Matlab;PHP;SQL;VBA;Git;ASP.NET;MySQL;Oracle;PostgreSQL,14,0
23720,<35,No,Master,1,Man,Yes,Dev,17,4,Sweden,55224.0,HTML/CSS;JavaScript;Node.js;TypeScript;Git;Express;React.js;AWS;Heroku;Microsoft Azure,10,0
23721,<35,No,Master,1,Woman,No,Dev,9,3,India,10471.0,JavaScript;PowerShell;Python;SQL;Docker;Git;Angular;Django;Heroku;Microsoft Azure;PostgreSQL;Redis;SQLite,13,0
23722,<35,No,Master,1,Man,Yes,Dev,8,6,Germany,110260.0,HTML/CSS;JavaScript;Ruby;SQL;Docker;Git;Kubernetes;Terraform;Yarn;Ruby on Rails;DigitalOcean;Google Cloud Platform;Heroku;Elasticsearch;MySQL;PostgreSQL;Redis;SQLite,18,0
23723,<35,Yes,Undergraduate,1,Man,No,Dev,5,1,India,6283.0,HTML/CSS;JavaScript;Git;Yarn;Angular;React.js;Svelte;AWS;Google Cloud Platform;Heroku;MongoDB,11,0
23724,<35,No,Master,1,Man,No,Dev,13,9,Serbia,53184.0,Dart;HTML/CSS;Java;Kotlin;Objective-C;Swift;Git;AWS;DigitalOcean;Heroku;Microsoft Azure;Firebase;MySQL;SQLite,14,0
23725,>35,No,PhD,1,Man,Yes,Dev,30,12,Canada,142187.0,Bash/Shell;C;C++;HTML/CSS;JavaScript;Node.js;Python;Docker;Git;Yarn,10,0
23726,<35,No,Undergraduate,1,Man,No,Dev,10,5,Japan,24816.0,HTML/CSS;Java;JavaScript;Node.js;PHP;Docker;Git;React.js;AWS;MongoDB;MySQL;Oracle;PostgreSQL,13,1
23727,<35,No,Master,1,Man,No,Dev,15,9,Russian Federation,24912.0,JavaScript;PHP;SQL;Docker;Git;Yarn;React.js;MariaDB;Redis,9,0
23728,<35,No,Undergraduate,1,Man,No,Dev,3,2,Ukraine,18840.0,Java;Kotlin;SQL;Git;Firebase;SQLite,6,0
23729,>35,No,Master,1,Man,No,Dev,30,13,Germany,71345.0,Xamarin;SQLite,2,0
23730,>35,Yes,Undergraduate,0,Man,Yes,Dev,15,10,United States of America,14000.0,HTML/CSS;JavaScript;Ruby;Ansible;Docker;Yarn;React.js;Ruby on Rails;AWS;DigitalOcean;Google Cloud Platform;Heroku;PostgreSQL;Redis;SQLite,15,0
23731,>35,No,Undergraduate,1,Man,No,Dev,30,22,Germany,172957.0,Bash/Shell;C#;C++;Go;HTML/CSS;Java;JavaScript;Node.js;PowerShell;SQL;TypeScript;Ansible;Chef;Docker;Git;Kubernetes;Pulumi;Terraform;Xamarin;Yarn;Angular;ASP.NET;ASP.NET Core ;Express;jQuery;React.js;Vue.js;AWS;Google Cloud Platform;Microsoft Azure;Elasticsearch;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis,38,1
