id,Age,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,HaveWorkedWith,ComputerSkills,Employed
13648,<35,No,Undergraduate,1,Man,Yes,Dev,10,15,Brazil,32988.0,C#;HTML/CSS;Java;JavaScript;Node.js;SQL;Docker;Git;Kubernetes;Puppet;Xamarin;Yarn;Angular;Angular.js;ASP.NET;ASP.NET Core ;jQuery;React.js;Ruby on Rails;Spring;AWS;Google Cloud Platform;Microsoft Azure;Elasticsearch;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,31,1
13649,>35,No,PhD,1,Man,No,Dev,45,40,United States of America,170000.0,C#;HTML/CSS;TypeScript;Angular;ASP.NET,5,0
13650,<35,No,Undergraduate,1,Man,No,Dev,14,11,Peru,46116.0,C#;HTML/CSS;JavaScript;SQL;TypeScript;Docker;Git;Yarn;Angular;ASP.NET Core ;React.js;AWS;Microsoft SQL Server;PostgreSQL;Redis;SQLite,16,1
13651,>35,No,Undergraduate,1,Man,No,Dev,30,15,United States of America,100000.0,Bash/Shell;C++;Go;HTML/CSS;Java;JavaScript;Node.js;Perl;PowerShell;Python;Ruby;SQL;TypeScript;Docker;Git;Kubernetes;Yarn;Django;Flask;Vue.js;AWS;Google Cloud Platform;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;SQLite,27,1
13652,<35,No,Undergraduate,1,Man,No,Dev,6,1,Ecuador,8400.0,C#;Kotlin;SQL;Git;ASP.NET;Microsoft Azure;Microsoft SQL Server;MySQL;PostgreSQL;SQLite,10,1
13653,>35,No,Other,1,Man,No,Dev,35,25,Slovenia,43239.0,C#;HTML/CSS;Java;JavaScript;Node.js;PowerShell;TypeScript;VBA;Git;Xamarin;Angular;Angular.js;ASP.NET Core ;Express;Microsoft Azure;Microsoft SQL Server;SQLite,17,1
13654,<35,No,Undergraduate,1,Man,No,Dev,5,4,Germany,57292.0,C#;Java;JavaScript;Node.js;TypeScript;Docker;Git;Angular;Express;AWS;Google Cloud Platform;Heroku;PostgreSQL,13,1
13655,<35,No,Undergraduate,1,Man,No,Dev,10,8,Dominican Republic,25000.0,C#;HTML/CSS;Java;JavaScript;Kotlin;Node.js;SQL;TypeScript;Docker;Git;Angular;ASP.NET;ASP.NET Core ;Express;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;SQLite,21,1
13656,>35,No,Master,1,Man,No,Dev,30,16,Spain,37834.0,Bash/Shell;Go;Java;Rust;SQL;Docker;Git;PostgreSQL,8,0
13657,>35,No,Undergraduate,1,Man,No,Dev,40,25,United States of America,150000.0,C#;Delphi;SQL;Git;ASP.NET;Microsoft SQL Server,6,0
13658,>35,No,Master,1,Woman,No,Dev,20,15,United States of America,130000.0,C#;HTML/CSS;JavaScript;Python;SQL;TypeScript;Docker;Git;Xamarin;Angular;Angular.js;ASP.NET;ASP.NET Core ;jQuery;AWS;Microsoft Azure;DynamoDB;Microsoft SQL Server;PostgreSQL,19,1
13659,>35,Yes,Undergraduate,0,Man,Yes,Dev,40,22,Italy,59454.0,C;C#;C++;JavaScript;Node.js;PHP;TypeScript;VBA;Docker;Git;Angular;Angular.js;ASP.NET;ASP.NET Core ;Express;jQuery;Svelte;Vue.js;DigitalOcean;Google Cloud Platform;Heroku;Microsoft Azure;Firebase;IBM DB2;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis;SQLite,30,1
13660,<35,No,NoHigherEd,1,Man,Yes,Dev,14,7,Italy,34591.0,Dart;JavaScript;Node.js;TypeScript;Angular;Angular.js;MySQL,7,0
13661,>35,No,Undergraduate,1,Man,No,Dev,10,6,United States of America,160000.0,Go;JavaScript;Python;Chef;Docker;Git;Kubernetes;Terraform;Unity 3D;Vue.js;AWS;Google Cloud Platform;DynamoDB;Firebase;MongoDB;MySQL;PostgreSQL,17,0
13662,<35,No,Master,1,Man,Yes,Dev,10,3,United Kingdom of Great Britain and Northern Ireland,45241.0,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;TypeScript;Git;Kubernetes;Terraform;Angular;ASP.NET Core ;Express;Vue.js;AWS;Firebase;Microsoft SQL Server;MongoDB,17,1
13663,<35,No,Undergraduate,1,Man,Yes,Dev,6,3,Mexico,16500.0,C;C#;C++;Java;JavaScript;Python;SQL;Git;ASP.NET;ASP.NET Core ;Flask;jQuery;Microsoft Azure;MariaDB;Microsoft SQL Server;MongoDB;MySQL;SQLite,18,1
13664,>35,No,Other,1,Man,No,Dev,20,15,Romania,18996.0,C#;COBOL;Java;SQL;Angular;Angular.js;jQuery;Microsoft Azure;IBM DB2;Microsoft SQL Server,10,1
13665,>35,No,Master,0,Man,No,NotDev,20,10,Germany,25944.0,HTML/CSS;JavaScript;Node.js;Git;Angular;Drupal;DigitalOcean;Google Cloud Platform;Heroku;Firebase;MongoDB;MySQL,12,0
13666,<35,No,NoHigherEd,1,Man,Yes,Dev,10,6,Switzerland,84707.0,HTML/CSS;JavaScript;Node.js;PHP;SQL;Docker;Git;Angular.js;Vue.js;Google Cloud Platform;Microsoft Azure;MySQL,12,0
13667,<35,No,Other,1,Man,No,Dev,16,9,Italy,36753.0,HTML/CSS;JavaScript;Node.js;TypeScript;Git;Angular;Google Cloud Platform;Firebase,8,0
13668,>35,No,Other,1,Man,No,Dev,17,15,Colombia,21192.0,HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript;Git;Angular;Angular.js;Laravel;React.js;IBM DB2;MySQL,13,0
13669,<35,No,Undergraduate,0,Man,No,Dev,7,6,Indonesia,21072.0,HTML/CSS;JavaScript;Node.js;PHP;Git;Yarn;Angular.js;Express;jQuery;Laravel;React.js;Vue.js;DigitalOcean;MongoDB;MySQL;PostgreSQL,16,1
13670,<35,No,Undergraduate,1,Man,No,Dev,11,8,United States of America,75000.0,C#;HTML/CSS;JavaScript;SQL;TypeScript;Angular;Angular.js;jQuery;AWS;Microsoft SQL Server,10,1
13671,<35,No,Master,1,Man,No,Dev,14,12,United States of America,138202.0,Bash/Shell;HTML/CSS;Java;Python;SQL;Git;Kubernetes;Puppet;Terraform;Angular.js;Flask;jQuery;AWS;Google Cloud Platform;Microsoft SQL Server;MongoDB,16,1
13672,>35,No,Other,0,Man,No,NotDev,20,20,Spain,64860.0,C#;JavaScript;SQL;Git;Angular.js;ASP.NET;ASP.NET Core ;jQuery;Microsoft Azure;Microsoft SQL Server,10,1
13673,<35,No,Undergraduate,1,Man,No,Dev,8,3,Austria,41508.0,C#;C++;HTML/CSS;JavaScript;Node.js;TypeScript;Docker;Git;ASP.NET;ASP.NET Core ;jQuery;Vue.js;Microsoft SQL Server;MongoDB,14,1
13674,<35,No,Master,1,Man,No,Dev,7,5,United States of America,200000.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;Python;SQL;Swift;TypeScript;Docker;Git;Django;Drupal;Express;FastAPI;Flask;jQuery;React.js;Symfony;AWS;DigitalOcean;Microsoft Azure;MariaDB;MySQL;PostgreSQL;Redis;SQLite,28,1
13675,<35,No,Undergraduate,1,Man,No,Dev,18,11,United States of America,118100.0,HTML/CSS;JavaScript;Node.js;Python;Git;Express;jQuery;React.js;DigitalOcean;Google Cloud Platform;Elasticsearch;MongoDB;Redis,13,1
13676,<35,No,Undergraduate,1,Man,No,Dev,13,6,Germany,92964.0,JavaScript;Node.js;TypeScript;Git;Kubernetes;Terraform;React.js;Microsoft Azure;PostgreSQL,9,0
13677,<35,No,Other,1,Woman,No,Dev,20,9,Germany,56211.0,Bash/Shell;HTML/CSS;JavaScript;Kotlin;Node.js;PHP;SQL;Swift;TypeScript;Ansible;Deno;Docker;Git;Kubernetes;Terraform;Yarn;Angular;Angular.js;Django;Express;Flask;Gatsby;jQuery;Laravel;React.js;Svelte;Symfony;Vue.js;AWS;DigitalOcean;Heroku;Microsoft Azure;DynamoDB;Elasticsearch;Firebase;MariaDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite,41,1
13678,>35,No,Undergraduate,1,Man,Yes,NotDev,15,8,Brazil,6876.0,HTML/CSS;JavaScript;PHP;SQL;TypeScript;Angular;MariaDB;MySQL;SQLite,9,0
13679,<35,No,Undergraduate,0,Man,No,Dev,14,5,Mexico,32316.0,HTML/CSS;JavaScript;Python;SQL;Git;Flask;Svelte;DigitalOcean;Microsoft SQL Server;PostgreSQL,10,0
13680,<35,No,Undergraduate,1,Man,Yes,Dev,8,5,Honduras,21120.0,C#;HTML/CSS;Java;Kotlin;Node.js;PHP;Python;Ruby;SQL;VBA;Deno;Git;Kubernetes;Terraform;Angular;ASP.NET;ASP.NET Core ;Gatsby;jQuery;Laravel;React.js;Ruby on Rails;AWS;DigitalOcean;Google Cloud Platform;Heroku;Microsoft Azure;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis,35,1
13681,>35,No,Master,1,Man,No,Dev,35,25,Germany,138366.0,C#;PowerShell;SQL;VBA;Git;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server;SQLite,9,1
13682,>35,No,Undergraduate,1,Man,No,Dev,15,12,Cuba,16000.0,Java;Node.js;Scala;Docker;Git;Yarn;Express;Spring;AWS;Google Cloud Platform;IBM Cloud or Watson;Elasticsearch;MongoDB;MySQL;Oracle;PostgreSQL;Redis,17,1
13683,>35,No,Master,1,Woman,No,Dev,20,10,Canada,41597.0,HTML/CSS;JavaScript;Node.js;PHP;SQL;TypeScript;Git;Angular;Express;Laravel;Vue.js;AWS;MongoDB;MySQL;PostgreSQL,15,1
13684,>35,No,Other,0,Man,Yes,Dev,20,14,United States of America,30000.0,Bash/Shell;HTML/CSS;JavaScript;Python;SQL;Docker;Git;Vue.js;DigitalOcean;Elasticsearch;Microsoft SQL Server;PostgreSQL,12,0
13685,<35,No,Undergraduate,1,Man,No,Dev,10,8,United States of America,130000.0,HTML/CSS;JavaScript;TypeScript;Docker;Git;Yarn;Angular;jQuery;Ruby on Rails;Vue.js;AWS;PostgreSQL,12,0
13686,>35,No,Undergraduate,1,Man,No,Dev,29,29,United States of America,115000.0,C#;Delphi;HTML/CSS;Java;JavaScript;SQL;TypeScript;Git;Angular;Angular.js;ASP.NET;ASP.NET Core ;Microsoft Azure;MongoDB;MySQL;Oracle;SQLite,17,1
13687,<35,No,Undergraduate,1,Man,No,Dev,7,4,India,18150.0,Java;JavaScript;Python;Git;MySQL;PostgreSQL,6,0
13688,<35,No,Undergraduate,0,Man,No,Dev,8,5,Colombia,36000.0,HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript;Git;Angular;Angular.js;Express;Laravel;React.js;AWS;DigitalOcean;Google Cloud Platform;Firebase;Microsoft SQL Server;MySQL;PostgreSQL,20,1
13689,>35,No,PhD,1,Man,No,Dev,14,10,Argentina,38928.0,Dart;JavaScript;Node.js;Python;R;SQL;TypeScript;Docker;Git;Angular;Express;Flask;Vue.js;Google Cloud Platform;Microsoft Azure;Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis,20,1
13690,>35,No,Other,1,Man,No,Dev,35,28,Poland,30372.0,Delphi,1,0
13691,<35,No,Master,0,Man,No,Dev,15,7,Netherlands,58368.0,Clojure;HTML/CSS;JavaScript;Node.js;Python;TypeScript;Docker;Git;Yarn;Django;Gatsby;React.js;AWS;PostgreSQL;SQLite,15,1
13692,<35,No,Undergraduate,0,Man,Yes,Dev,6,2,Netherlands,22056.0,JavaScript;PHP;SQL;TypeScript;Git;Angular;jQuery;Laravel;MariaDB;MySQL,10,0
13693,>35,No,Undergraduate,1,Man,No,Dev,17,17,United Arab Emirates,42468.0,C#;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Git;Angular;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server;SQLite,13,1
13694,>35,No,Other,1,Man,No,Dev,25,25,Colombia,21192.0,Delphi;SQL;TypeScript;Git;Angular;AWS;Google Cloud Platform;Microsoft SQL Server;Oracle;PostgreSQL;Redis,11,0
13695,<35,No,NoHigherEd,1,Man,Yes,NotDev,20,12,United Kingdom of Great Britain and Northern Ireland,129259.0,Bash/Shell;C;C#;C++;Go;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;Python;Ruby;SQL;Docker;Git;Xamarin;Angular;Angular.js;ASP.NET;ASP.NET Core ;Drupal;jQuery;Vue.js;AWS;Google Cloud Platform;Microsoft Azure;Microsoft SQL Server;MySQL;SQLite,29,1
13696,>35,No,Master,0,Man,No,Dev,25,20,South Africa,40032.0,HTML/CSS;Java;PHP;SQL;TypeScript;Angular;AWS;MySQL,8,0
13697,>35,Yes,Other,1,Man,Yes,Dev,19,17,Brazil,11544.0,Delphi;Microsoft SQL Server,2,0
13698,<35,No,Master,0,Man,No,Dev,21,21,Ireland,118908.0,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL;Ansible;Docker;Git;ASP.NET;jQuery;React.js;AWS;Microsoft Azure;MariaDB;Microsoft SQL Server;Redis,19,1
13699,>35,No,Other,1,Man,No,Dev,5,2,Spain,16860.0,C#;HTML/CSS;Java;JavaScript;PHP;Git;Angular;ASP.NET;jQuery;MySQL,10,1
13700,>35,No,Other,1,Man,No,Dev,10,10,Sweden,57684.0,C#;HTML/CSS;Node.js;PowerShell;Python;SQL;Swift;TypeScript;Git;Xamarin;Angular;Angular.js;ASP.NET;ASP.NET Core ;Flask;jQuery;Google Cloud Platform;Microsoft Azure;Microsoft SQL Server;SQLite,20,1
13701,<35,No,Undergraduate,1,Man,No,Dev,10,0,Mexico,16164.0,Bash/Shell;HTML/CSS;Java;JavaScript;Matlab;Node.js;Python;SQL;TypeScript;Docker;Git;Angular;AWS;DynamoDB;MongoDB;MySQL;PostgreSQL,17,1
13702,<35,No,Master,1,Man,No,Dev,8,6,United States of America,115000.0,Kotlin;Objective-C;Ruby;Swift;Git;Yarn;React.js;Ruby on Rails;AWS;Firebase;MySQL;SQLite,12,0
13703,<35,No,Undergraduate,1,Man,No,Dev,15,12,Bangladesh,19776.0,HTML/CSS;Java;JavaScript;PHP;SQL;Docker;Git;jQuery;Laravel;React.js;Vue.js;AWS;Google Cloud Platform;MySQL,14,0
13704,<35,No,Undergraduate,1,Man,Yes,Dev,10,6,Mexico,20340.0,C#;Crystal;Dart;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;SQL;TypeScript;VBA;Git;Xamarin;Angular;Angular.js;ASP.NET;ASP.NET Core ;Express;jQuery;Laravel;React.js;Vue.js;Heroku;Microsoft Azure;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;SQLite,32,1
13705,>35,No,Master,0,Man,No,Dev,10,6,Canada,51429.0,Bash/Shell;C;C#;C++;Go;HTML/CSS;Java;JavaScript;Matlab;Node.js;PHP;PowerShell;Python;R;Ruby;SQL;Swift;TypeScript;Ansible;Chef;Docker;Kubernetes;Puppet;Terraform;Unity 3D;Unreal Engine;Xamarin;Yarn;Angular;Angular.js;ASP.NET;ASP.NET Core ;Django;Drupal;Express;Flask;jQuery;Laravel;React.js;Ruby on Rails;Spring;Vue.js;AWS;Google Cloud Platform;Heroku;Microsoft Azure;DynamoDB;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;SQLite,54,1
13706,<35,No,Undergraduate,1,NonBinary,No,Dev,7,4,United States of America,85000.0,Bash/Shell;HTML/CSS;JavaScript;PHP;TypeScript;Docker;Git;jQuery;React.js;Microsoft Azure;MongoDB,11,1
13707,<35,No,Master,0,Woman,Yes,Dev,14,6,"Iran, Islamic Republic of...",8556.0,C#;HTML/CSS;JavaScript;Python;SQL;ASP.NET;jQuery;Microsoft Azure;Microsoft SQL Server,9,1
13708,>35,No,Master,0,Man,No,Dev,30,23,Argentina,42816.0,Bash/Shell;C;Java;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Angular;Angular.js;Express;Spring;Vue.js;AWS;IBM DB2;MariaDB;Microsoft SQL Server;MySQL;SQLite,20,1
13709,<35,No,Master,1,Man,No,Dev,15,11,United Kingdom of Great Britain and Northern Ireland,122796.0,HTML/CSS;Java;TypeScript;Docker;Git;Kubernetes;Angular;Spring;AWS;Google Cloud Platform;MongoDB;MySQL,12,1
13710,<35,No,Undergraduate,1,Man,No,Dev,9,6,India,13404.0,C;C++;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Kubernetes;Angular;Angular.js;Express;jQuery;React.js;AWS;Firebase;MongoDB;MySQL;Redis;SQLite,22,1
13711,>35,No,Undergraduate,1,Woman,No,Dev,7,6,Germany,77831.0,HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Kubernetes;Yarn;React.js;Heroku;MySQL;PostgreSQL,13,0
13712,<35,No,Undergraduate,1,Woman,No,Dev,8,6,Brazil,16035.0,C#;HTML/CSS;JavaScript;Node.js;SQL;Git;Angular;ASP.NET;ASP.NET Core ;Express;Gatsby;React.js;Microsoft Azure;Microsoft SQL Server;MongoDB;MySQL,16,1
13713,>35,No,Master,1,Man,No,NotDev,3,2,"Venezuela, Bolivarian Republic of...",3000.0,HTML/CSS;JavaScript;PHP;SQL;Git;jQuery;Google Cloud Platform;MySQL,8,0
13714,<35,No,Undergraduate,1,Man,No,Dev,10,4,Germany,64859.0,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;Swift;TypeScript;Docker;Flow;Git;Angular;ASP.NET;ASP.NET Core ;Microsoft Azure;Elasticsearch;MariaDB;Microsoft SQL Server;MongoDB;MySQL,21,1
13715,>35,No,Other,0,Man,No,Dev,21,17,Argentina,13620.0,C#;Delphi;PHP;SQL;Git;PostgreSQL,6,0
13716,>35,No,Master,1,Man,No,NotDev,38,32,Belgium,64859.0,HTML/CSS;Ruby;Git;Yarn;jQuery;Ruby on Rails;Heroku;PostgreSQL;SQLite,9,0
13717,>35,No,Master,0,Man,No,NotDev,15,15,United States of America,60000.0,HTML/CSS;PHP;SQL;VBA;Microsoft SQL Server;MySQL,6,0
13718,>35,Yes,Master,1,Man,No,Dev,20,18,United States of America,134000.0,C#;Groovy;Java;JavaScript;Kotlin;Node.js;SQL;TypeScript;Ansible;Docker;Git;Kubernetes;Unity 3D;Yarn;jQuery;React.js;Spring;AWS;DynamoDB;MongoDB;MySQL;PostgreSQL,22,1
13719,>35,No,Master,1,Man,No,Dev,24,11,Italy,86500.0,C;C#;C++;HTML/CSS;Java;JavaScript;Matlab;Node.js;PHP;Python;SQL;VBA;Docker;Git;Unity 3D;Unreal Engine;Django;Drupal;Flask;jQuery;Spring;AWS;Google Cloud Platform;DynamoDB;Elasticsearch;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,33,1
13720,>35,No,Other,1,Man,No,NotDev,39,24,Germany,194577.0,Bash/Shell;Go;Groovy;Java;JavaScript;Kotlin;Node.js;Python;Swift;TypeScript;Ansible;Kubernetes;Spring;Svelte;Vue.js;Couchbase;Elasticsearch;MariaDB;MongoDB;PostgreSQL;Redis;SQLite,22,1
13721,>35,No,Undergraduate,1,Man,No,Dev,35,28,Germany,88632.0,C;C++;HTML/CSS;Java;JavaScript;Node.js;Objective-C;Swift;TypeScript;Docker;Git;Angular;Express;Spring;AWS;Google Cloud Platform;Firebase;MariaDB;MongoDB;MySQL;Oracle;SQLite,22,1
13722,>35,No,Master,1,Man,No,Dev,16,13,Bolivia,45000.0,Bash/Shell;C;C#;C++;Ansible;Docker;Git;Xamarin;Angular;Angular.js;ASP.NET;ASP.NET Core ;Drupal;FastAPI;jQuery;Laravel;React.js;Ruby on Rails;Symfony;Vue.js;Google Cloud Platform;Microsoft Azure;Oracle Cloud Infrastructure,23,1
13723,<35,No,Undergraduate,1,Man,No,Dev,16,5,Russian Federation,13020.0,Bash/Shell;C;C++;JavaScript;Node.js;Python;Git,7,0
13724,<35,No,Master,1,Man,No,Dev,24,9,Germany,83236.0,Bash/Shell;Kotlin;Python;Docker;Git;Kubernetes;Spring;AWS;Heroku;PostgreSQL;Redis,11,0
13725,<35,No,Master,1,Man,No,Dev,10,7,Spain,19452.0,JavaScript;TypeScript;Docker;Git;Angular;Express;jQuery;Ruby on Rails;AWS;Google Cloud Platform;Heroku;Microsoft Azure;Firebase;MongoDB;MySQL;Oracle;PostgreSQL;SQLite,18,1
13726,<35,No,Undergraduate,1,Man,Yes,Dev,7,4,United Kingdom of Great Britain and Northern Ireland,42009.0,HTML/CSS;JavaScript;Node.js;Python;TypeScript;Docker;Git;Terraform;Django;Express;React.js;Vue.js;AWS;DigitalOcean;Heroku;MongoDB;PostgreSQL;SQLite,18,1
13727,>35,No,Master,0,Man,No,Dev,23,23,Brazil,40100.0,C#;HTML/CSS;JavaScript;Node.js;SQL;Docker;Git;Angular;ASP.NET Core ;Express;jQuery;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Heroku;Microsoft Azure;Firebase;Microsoft SQL Server;MongoDB;Redis,21,1
13728,>35,No,Master,1,Man,No,Dev,16,11,United Arab Emirates,29400.0,C;C#;C++;Crystal;Dart;HTML/CSS;Java;JavaScript;SQL;Swift;Git;Xamarin;Yarn;Angular;Angular.js;ASP.NET;ASP.NET Core ;jQuery;Microsoft Azure;Firebase;Microsoft SQL Server;MySQL;Oracle;SQLite,24,1
13729,<35,No,Undergraduate,1,Man,No,NotDev,13,1,United States of America,70000.0,HTML/CSS;JavaScript;Node.js;PHP;SQL;TypeScript;VBA;Git;jQuery;React.js;DigitalOcean;Google Cloud Platform;Microsoft Azure;Firebase;Microsoft SQL Server;MySQL,16,1
13730,>35,No,Other,1,Man,No,Dev,17,15,Colombia,15888.0,C#;HTML/CSS;JavaScript;Node.js;TypeScript;Docker;Git;Angular;Angular.js;ASP.NET;ASP.NET Core ;Microsoft Azure;MariaDB;Microsoft SQL Server,14,1
13731,<35,No,Master,1,Man,No,Dev,10,5,Kuwait,39228.0,Dart;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;Swift;TypeScript;Git;Angular;Angular.js;Express;Laravel;React.js;AWS;DigitalOcean;Heroku;Firebase;MongoDB;MySQL,21,1
13732,<35,No,Master,1,Man,No,Dev,11,9,France,69183.0,Java;JavaScript;Kotlin;Swift;TypeScript;Git;Yarn;React.js,8,0
13733,<35,No,Undergraduate,1,Man,No,Dev,19,17,India,50268.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript;Ansible;Docker;Git;Kubernetes;Terraform;React.js;AWS;Google Cloud Platform;Microsoft Azure;DynamoDB;Elasticsearch;Firebase;MySQL,20,1
13734,<35,No,Undergraduate,1,Man,Yes,Dev,20,14,Zambia,105000.0,Go;HTML/CSS;JavaScript;Node.js;Python;R;Rust;SQL;TypeScript;Ansible;Deno;Docker;Git;Kubernetes;Angular;ASP.NET Core ;Express;Flask;Vue.js;AWS;Google Cloud Platform;Firebase;MariaDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite,28,1
13735,>35,Yes,Undergraduate,1,Man,No,Dev,15,10,Argentina,84000.0,HTML/CSS;JavaScript;PHP;SQL;Laravel;Google Cloud Platform;IBM DB2;Microsoft SQL Server;MySQL;Oracle;SQLite,11,0
13736,<35,No,Undergraduate,1,Man,No,Dev,8,2,Jamaica,1702.0,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript;Docker;Git;FastAPI;Flask;React.js;Spring;Vue.js;PostgreSQL,14,0
13737,<35,No,Other,1,Man,No,Dev,6,5,Italy,36753.0,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;PHP;SQL;TypeScript;Ansible;Docker;Git;Kubernetes;Yarn;Angular;Angular.js;Express;Gatsby;Laravel;React.js;Google Cloud Platform;Firebase;MariaDB;MongoDB;MySQL;PostgreSQL;Redis,26,1
13738,>35,No,Other,1,Man,No,Dev,17,15,Russian Federation,24540.0,C++;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Node.js;SQL;Swift;TypeScript;Docker;Yarn;Angular;jQuery;Spring;Vue.js;AWS;MongoDB;PostgreSQL;Redis,20,1
13739,<35,No,Master,1,Man,No,Dev,7,7,United Kingdom of Great Britain and Northern Ireland,96945.0,C#;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PowerShell;SQL;Swift;TypeScript;Docker;Git;Yarn;Angular;ASP.NET;ASP.NET Core ;Express;jQuery;React.js;Vue.js;AWS;Microsoft Azure;Microsoft SQL Server;SQLite,24,1
13740,<35,No,Undergraduate,1,Man,No,Dev,10,5,India,21948.0,HTML/CSS;JavaScript;TypeScript;Git;Angular;Express;React.js;Heroku;MongoDB;MySQL,10,0
13741,<35,No,Master,1,Woman,No,Dev,18,10,Italy,37834.0,Groovy;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL;TypeScript;Docker;Git;Express;jQuery;Spring;Vue.js;AWS;Heroku;DynamoDB;MariaDB;MySQL,20,1
13742,>35,No,Undergraduate,0,Man,No,Dev,6,4,Kyrgyzstan,7200.0,JavaScript;Node.js;PHP;Git;Angular;Express;Laravel;DigitalOcean;Firebase;MongoDB;MySQL,11,0
13743,<35,No,Undergraduate,1,Man,No,Dev,8,5,India,20943.0,Dart;JavaScript;Python;SQL;Git;Flask;PostgreSQL,7,0
13744,>35,No,Master,1,Man,No,Dev,33,32,United States of America,135000.0,C#;C++;HTML/CSS;JavaScript;PHP;Python;SQL;Git;Angular;Angular.js;Microsoft Azure;Microsoft SQL Server;MySQL,13,0
13745,<35,No,Undergraduate,1,Man,No,Dev,9,5,Mexico,8076.0,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;Git;Angular;Angular.js;jQuery;Spring;Firebase;MariaDB;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;SQLite,19,1
13746,>35,No,Master,1,Woman,No,Dev,21,18,United States of America,113000.0,HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL;TypeScript;Docker;Git;Angular;Drupal;jQuery;React.js;Symfony;AWS;Firebase;MySQL;SQLite,19,1
13747,>35,No,Master,1,Man,No,Dev,15,10,United States of America,150000.0,Bash/Shell;Go;Java;JavaScript;SQL;Docker;Git;Angular.js;Spring;Vue.js;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL,14,1
13748,<35,No,Undergraduate,1,Man,No,Dev,7,5,Brazil,31608.0,HTML/CSS;JavaScript;Node.js;TypeScript;Git;Yarn;React.js;AWS;DynamoDB;MongoDB,10,1
13749,<35,No,Undergraduate,1,Man,No,Dev,7,7,India,18150.0,Groovy;Java;JavaScript;Python;Scala;SQL;TypeScript;Docker;Git;Yarn;Angular;React.js;Spring;AWS;Microsoft Azure;MongoDB;MySQL,17,1
13750,<35,Yes,Undergraduate,1,Man,Yes,Dev,8,6,Mexico,7752.0,Bash/Shell;C++;Java;JavaScript;PHP;SQL;Git;Yarn;Angular;jQuery;Symfony;DigitalOcean;MariaDB;MySQL;PostgreSQL;SQLite,16,1
13751,>35,No,Undergraduate,0,Man,No,Dev,37,27,Netherlands,162147.0,HTML/CSS;JavaScript;Node.js;Perl;PHP;Ruby;TypeScript;Docker;Git;Angular;Ruby on Rails;AWS;Google Cloud Platform;DynamoDB;MariaDB;MongoDB;MySQL;Redis,18,1
13752,>35,No,Other,0,Woman,No,Dev,35,20,United States of America,180000.0,Bash/Shell;Java;JavaScript;Node.js;Docker;Git;ASP.NET Core ;Drupal;Express;jQuery;React.js;DigitalOcean;Google Cloud Platform;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;SQLite,20,1
